pos_error,yaw_error
0.224612,0.00400685
0.224608,0.00400682
0.224604,0.00400678
0.2246,0.00400675
0.224595,0.00400672
0.224591,0.00400668
0.224587,0.00400665
0.224583,0.00400661
0.224578,0.00400658
0.224574,0.00400654
0.22457,0.00400651
0.224566,0.00400648
0.224561,0.00400644
0.224557,0.00400641
0.224553,0.00400637
0.224549,0.00400634
0.224545,0.0040063
0.224541,0.00400627
0.224536,0.00400624
0.224532,0.0040062
0.224528,0.00400617
0.224524,0.00400613
0.22452,0.0040061
0.224516,0.00400607
0.224511,0.00400603
0.224507,0.004006
0.224503,0.00400596
0.224499,0.00400593
0.224495,0.0040059
0.224491,0.00400586
0.224487,0.00400583
0.224482,0.0040058
0.224478,0.00400576
0.224474,0.00400574
0.22447,0.00400545
0.224466,0.00400563
0.224462,0.0040056
0.224458,0.00400557
0.224454,0.00400554
0.22445,0.00400551
0.224446,0.00400547
0.224442,0.00400544
0.224438,0.0040054
0.224433,0.00400537
0.224429,0.00400534
0.224425,0.0040053
0.224421,0.00400527
0.224417,0.00400523
0.224413,0.0040052
0.224409,0.00400516
0.224405,0.00400513
0.224401,0.00400509
0.224397,0.00400506
0.224393,0.00400503
0.224389,0.00400499
0.224385,0.00400495
0.224381,0.00400492
0.224377,0.00400488
0.224373,0.00400485
0.224369,0.0040048
0.224365,0.00400491
0.224361,0.00400477
0.224357,0.00400473
0.224353,0.00400469
0.22435,0.00400465
0.224346,0.00400462
0.224342,0.00400458
0.224338,0.00400455
0.224334,0.00400451
0.22433,0.00400448
0.224326,0.00400445
0.224322,0.00400441
0.224318,0.00400438
0.224314,0.00400434
0.22431,0.00400431
0.224306,0.00400427
0.224303,0.00400424
0.224299,0.00400421
0.224295,0.00400417
0.224291,0.00400414
0.224287,0.0040041
0.224283,0.00400407
0.224279,0.00400403
0.224275,0.004004
0.224272,0.00400396
0.224268,0.00400393
0.224264,0.0040039
0.22426,0.00400386
0.224256,0.00400383
0.224252,0.00400379
0.224249,0.00400376
0.224245,0.00400373
0.224241,0.00400369
0.224237,0.00400366
0.224233,0.00400362
0.22423,0.00400359
0.224226,0.00400355
0.224222,0.00400352
0.224218,0.00400349
0.224214,0.00400345
0.224211,0.00400342
0.224207,0.00400338
0.224203,0.00400335
0.224199,0.00400332
0.224196,0.00400328
0.224192,0.00400325
0.224188,0.00400321
0.224184,0.00400318
0.224181,0.00400314
0.224177,0.00400311
0.224173,0.00400308
0.22417,0.00400304
0.224166,0.00400301
0.224162,0.00400298
0.224159,0.00400294
0.224155,0.00400291
0.224151,0.00400288
0.224147,0.00400285
0.224144,0.00400283
0.22414,0.00400264
0.224136,0.00400271
0.224133,0.00400269
0.224129,0.00400266
0.224125,0.00400262
0.224122,0.00400259
0.224118,0.00400256
0.224115,0.00400252
0.224111,0.00400249
0.224107,0.00400246
0.224104,0.00400242
0.2241,0.00400239
0.224096,0.00400235
0.224093,0.00400232
0.224089,0.00400228
0.224086,0.00400225
0.224082,0.00400222
0.224078,0.00400218
0.224075,0.00400215
0.224071,0.00400211
0.224068,0.00400208
0.224064,0.00400204
0.224061,0.00400201
0.224057,0.00400197
0.224053,0.00400193
0.22405,0.00400189
0.224047,0.0040025
0.224043,0.00400186
0.224039,0.00400182
0.224036,0.00400178
0.224032,0.00400174
0.224029,0.00400171
0.224025,0.00400168
0.224022,0.00400164
0.224018,0.00400161
0.224015,0.00400157
0.224011,0.00400154
0.224008,0.0040015
0.224004,0.00400147
0.224001,0.00400144
0.223997,0.0040014
0.223994,0.00400137
0.22399,0.00400133
0.223987,0.0040013
0.223984,0.00400126
0.22398,0.00400123
0.223977,0.0040012
0.223973,0.00400116
0.22397,0.00400113
0.223966,0.0040011
0.223963,0.00400106
0.22396,0.00400103
0.223956,0.00400099
0.223953,0.00400096
0.223949,0.00400093
0.223946,0.00400089
0.223943,0.00400086
0.223939,0.00400083
0.223936,0.00400079
0.223932,0.00400076
0.223929,0.00400072
0.223926,0.00400069
0.223922,0.00400066
0.223919,0.00400062
0.223916,0.00400059
0.223912,0.00400056
0.223909,0.00400052
0.223906,0.00400049
0.223902,0.00400045
0.223899,0.00400042
0.223896,0.00400039
0.223892,0.00400035
0.223889,0.00400032
0.223886,0.00400028
0.223882,0.00400025
0.223879,0.00400022
0.223876,0.00400018
0.223872,0.00400015
0.223869,0.00400012
0.223866,0.00400008
0.223863,0.00400005
0.223859,0.00400002
0.223856,0.00399999
0.223853,0.00399996
0.22385,0.00399994
0.223846,0.00399979
0.223843,0.00399982
0.22384,0.0039998
0.223837,0.00399977
0.223833,0.00399974
0.22383,0.0039997
0.223827,0.00399967
0.223824,0.00399964
0.223821,0.0039996
0.223817,0.00399957
0.223814,0.00399953
0.223811,0.0039995
0.223808,0.00399947
0.223805,0.00399943
0.223801,0.0039994
0.223798,0.00399937
0.223795,0.00399933
0.223792,0.0039993
0.223789,0.00399926
0.223786,0.00399923
0.223783,0.0039992
0.223779,0.00399916
0.223776,0.00399913
0.223773,0.00399909
0.22377,0.00399906
0.223767,0.00399901
0.223764,0.00399879
0.223761,0.00399899
0.223758,0.00399894
0.223754,0.0039989
0.223751,0.00399887
0.223748,0.00399883
0.223745,0.0039988
0.223742,0.00399876
0.223739,0.00399873
0.223736,0.0039987
0.223733,0.00399866
0.22373,0.00399863
0.223727,0.00399859
0.223724,0.00399856
0.223721,0.00399853
0.223718,0.00399849
0.223715,0.00399846
0.223712,0.00399843
0.223709,0.00399839
0.223706,0.00399836
0.223703,0.00399833
0.2237,0.00399829
0.223697,0.00399826
0.223694,0.00399823
0.223691,0.00399819
0.223688,0.00399816
0.223685,0.00399813
0.223682,0.00399809
0.223679,0.00399806
0.223676,0.00399802
0.223673,0.00399799
0.22367,0.00399796
0.223667,0.00399792
0.223664,0.00399789
0.223661,0.00399786
0.223658,0.00399782
0.223655,0.00399779
0.223652,0.00399776
0.223649,0.00399772
0.223646,0.00399769
0.223643,0.00399766
0.22364,0.00399762
0.223638,0.00399759
0.223635,0.00399756
0.223632,0.00399752
0.223629,0.00399749
0.223626,0.00399746
0.223623,0.00399742
0.22362,0.00399739
0.223617,0.00399736
0.223615,0.00399732
0.223612,0.00399729
0.223609,0.00399726
0.223606,0.00399723
0.223603,0.00399719
0.2236,0.00399716
0.223597,0.00399713
0.223595,0.0039971
0.223592,0.00399709
0.223589,0.00399696
0.223586,0.00399697
0.223583,0.00399694
0.223581,0.00399691
0.223578,0.00399688
0.223575,0.00399685
0.223572,0.00399682
0.223569,0.00399678
0.223567,0.00399675
0.223564,0.00399672
0.223561,0.00399668
0.223558,0.00399665
0.223556,0.00399662
0.223553,0.00399658
0.22355,0.00399655
0.223547,0.00399652
0.223528,0.00399547
0.22349,0.00399386
0.223441,0.00399234
0.223387,0.00399108
0.223329,0.00399009
0.223269,0.00398933
0.223208,0.00398874
0.223146,0.00398827
0.223084,0.00398789
0.223022,0.00398756
0.22296,0.00398727
0.222898,0.003987
0.222836,0.00398692
0.222774,0.0039866
0.222712,0.00398638
0.22265,0.00398617
0.222588,0.00398596
0.222526,0.00398576
0.222464,0.00398556
0.222403,0.00398536
0.222341,0.00398517
0.22228,0.00398497
0.222218,0.00398477
0.222157,0.00398457
0.222095,0.00398438
0.222034,0.00398418
0.221973,0.00398398
0.221912,0.00398378
0.221851,0.00398358
0.22179,0.00398338
0.221729,0.00398318
0.221668,0.00398298
0.221607,0.00398278
0.221546,0.00398257
0.221486,0.00398237
0.221425,0.00398217
0.221365,0.00398196
0.221304,0.00398176
0.221244,0.00398155
0.221183,0.00398135
0.221123,0.00398114
0.221063,0.00398094
0.221003,0.00398073
0.220959,0.00401135
0.220959,0.00401213
0.220959,0.00401214
0.220959,0.00401213
0.220959,0.00401211
0.220959,0.00401208
0.220959,0.00401206
0.220959,0.00401203
0.220961,0.0040238
0.220967,0.00407279
0.220971,0.00414281
0.220972,0.00422904
0.22097,0.00432523
0.220967,0.00442495
0.220963,0.00452613
0.220957,0.00462784
0.220951,0.00472957
0.220946,0.00483031
0.220939,0.00493071
0.22093,0.00503119
0.220919,0.00513143
0.220908,0.00523162
0.220895,0.00533188
0.220882,0.00543223
0.220867,0.00553264
0.220852,0.00563308
0.220835,0.00573353
0.220818,0.00583393
0.220799,0.00593428
0.220779,0.00603453
0.220761,0.00614539
0.220733,0.00624065
0.220707,0.00632429
0.220679,0.00640769
0.220648,0.0064969
0.220615,0.0065838
0.22058,0.00666472
0.220546,0.00674702
0.220511,0.00683501
0.220473,0.0069172
0.220432,0.00699591
0.220381,0.00703208
0.220284,0.00684212
0.22017,0.00657327
0.220049,0.0062808
0.219922,0.00596267
0.219791,0.00562608
0.219657,0.00527825
0.219514,0.00496134
0.219363,0.00468082
0.219206,0.00439301
0.219043,0.00410928
0.218875,0.00383541
0.218704,0.00357371
0.21853,0.00332505
0.218375,0.00319845
0.218257,0.00326705
0.21818,0.00353702
0.218135,0.00394549
0.218107,0.00442121
0.218083,0.00491103
0.218056,0.00537978
0.21802,0.00580543
0.217972,0.00617759
0.21791,0.0064939
0.217835,0.00675712
0.217748,0.00697143
0.21765,0.00714251
0.217546,0.00728873
0.217439,0.0074296
0.217334,0.00757815
0.217232,0.00774439
0.217137,0.0079351
0.21705,0.00815425
0.216903,0.00868685
0.216845,0.00900387
0.216797,0.00935191
0.21676,0.0097181
0.216732,0.010084
0.216714,0.0104385
0.2167,0.0107826
0.216689,0.0110982
0.216684,0.0113821
0.216679,0.0116383
0.216673,0.0118718
0.216663,0.0120768
0.21665,0.0122468
0.216631,0.0123798
0.216609,0.0124861
0.216585,0.0125716
0.216559,0.0126458
0.216533,0.0127162
0.216508,0.0127909
0.216485,0.0128889
0.216469,0.0130291
0.216459,0.0132279
0.216457,0.0135023
0.216464,0.0138588
0.216478,0.0142927
0.2165,0.0147908
0.216525,0.0153334
0.216553,0.0159
0.216581,0.0164718
0.216608,0.0170343
0.216632,0.0175783
0.216654,0.0181
0.216673,0.0186006
0.21669,0.0190848
0.216706,0.0195595
0.216721,0.0200322
0.216736,0.0205102
0.216752,0.0209993
0.216768,0.0215038
0.216784,0.0220233
0.216795,0.0224459
0.216795,0.0227239
0.216787,0.0228583
0.216771,0.0228726
0.216751,0.0227991
0.216728,0.0226734
0.216705,0.0225305
0.216684,0.0223985
0.216665,0.0222894
0.216649,0.0222551
0.216646,0.0224912
0.216655,0.0230284
0.216673,0.0238354
0.216696,0.0247989
0.216719,0.025804
0.216742,0.0268014
0.216762,0.0277725
0.21678,0.0287126
0.216796,0.0296226
0.216811,0.0304825
0.216823,0.0313978
0.216834,0.0322452
0.216844,0.0330846
0.216852,0.0339154
0.216859,0.0347392
0.216864,0.0355573
0.216869,0.0363707
0.216872,0.0371802
0.216873,0.0379863
0.216874,0.0387886
0.216873,0.0395864
0.216871,0.0403803
0.216868,0.0411702
0.216867,0.0418077
0.216868,0.0422478
0.216873,0.0424442
0.216886,0.0423365
0.216909,0.0418826
0.216934,0.0413257
0.216961,0.0407504
0.216989,0.0401719
0.217018,0.0395918
0.217047,0.0390144
0.217076,0.0384455
0.217105,0.0378875
0.217137,0.0373346
0.217168,0.0367896
0.2172,0.0362558
0.217228,0.035754
0.217258,0.0352745
0.217291,0.0348077
0.217324,0.0343544
0.217355,0.0339164
0.217378,0.0336125
0.217388,0.0334259
0.217396,0.0332645
0.217404,0.0331163
0.217411,0.0329681
0.217417,0.0328233
0.217422,0.0326872
0.217427,0.0325621
0.217431,0.0324475
0.217435,0.032339
0.217439,0.032234
0.217442,0.0321309
0.217445,0.0320291
0.217447,0.0319282
0.217449,0.0318277
0.21745,0.0317277
0.217451,0.0316279
0.217452,0.0315288
0.217453,0.0314328
0.217453,0.0313355
0.217453,0.0312371
0.217454,0.0311475
0.217456,0.0310891
0.217456,0.0310879
0.217456,0.0310879
0.217456,0.0310878
0.217456,0.0310878
0.217456,0.0310874
0.217456,0.0310871
0.217449,0.0310874
0.217428,0.0310828
0.2174,0.0310771
0.217367,0.0310719
0.217328,0.0310675
0.217284,0.031064
0.217234,0.0310614
0.21718,0.0310595
0.21712,0.0310581
0.217056,0.0310571
0.216987,0.0310564
0.216912,0.031056
0.216833,0.0310557
0.216749,0.0310556
0.216659,0.0310555
0.216565,0.0310555
0.216466,0.0310556
0.216362,0.0310557
0.216253,0.0310558
0.216138,0.0310559
0.216019,0.0310561
0.215895,0.0310562
0.215766,0.0310564
0.215632,0.0310566
0.215493,0.0310568
0.215349,0.031057
0.2152,0.0310571
0.215046,0.0310573
0.214887,0.0310575
0.214723,0.0310577
0.214555,0.0310579
0.214381,0.0310581
0.214202,0.0310583
0.214018,0.0310584
0.213829,0.0310586
0.213635,0.0310588
0.213437,0.031059
0.213233,0.0310592
0.213024,0.0310594
0.21281,0.0310596
0.212592,0.0310598
0.21237,0.0310596
0.212153,0.0310583
0.21194,0.0310568
0.211728,0.0310556
0.211517,0.0310547
0.211307,0.031054
0.211098,0.0310536
0.210888,0.0310533
0.210679,0.0310531
0.21047,0.0310529
0.210261,0.0310529
0.210052,0.0310528
0.209843,0.0310528
0.209634,0.0310528
0.209425,0.0310528
0.209216,0.0310528
0.209007,0.0310528
0.208798,0.0310528
0.208589,0.0310529
0.20838,0.0310529
0.208172,0.0310529
0.207963,0.0310529
0.207754,0.031053
0.207545,0.031053
0.207337,0.031053
0.207128,0.031053
0.206919,0.031053
0.206711,0.031053
0.206502,0.0310531
0.206294,0.0310531
0.206085,0.0310531
0.205877,0.0310531
0.205668,0.0310531
0.20546,0.0310531
0.205251,0.0310532
0.205043,0.0310532
0.204834,0.0310532
0.204626,0.0310532
0.204418,0.0310532
0.20421,0.0310532
0.204001,0.0310532
0.203793,0.0310532
0.203585,0.0310532
0.203377,0.0310532
0.203168,0.0310532
0.20296,0.0310532
0.202752,0.0310532
0.202544,0.0310532
0.202336,0.0310532
0.202128,0.0310532
0.20192,0.0310532
0.201712,0.0310532
0.201504,0.0310532
0.201296,0.0310532
0.201089,0.0310532
0.200881,0.0310532
0.200673,0.0310532
0.200465,0.0310532
0.200257,0.0310532
0.20005,0.0310532
0.199842,0.0310532
0.199634,0.0310532
0.199427,0.0310532
0.199219,0.0310532
0.199012,0.0310532
0.198804,0.0310532
0.198597,0.0310532
0.198389,0.0310532
0.198182,0.0310531
0.197974,0.0310531
0.197767,0.0310531
0.19756,0.0310531
0.197352,0.0310531
0.197145,0.0310531
0.196938,0.0310531
0.196731,0.0310531
0.196524,0.0310531
0.196316,0.0310531
0.196109,0.031053
0.195902,0.031053
0.195695,0.031053
0.195488,0.031053
0.195281,0.031053
0.195074,0.0310529
0.194867,0.0310529
0.194661,0.0310529
0.194454,0.0310529
0.194247,0.0310529
0.19404,0.0310529
0.193834,0.0310529
0.193627,0.0310528
0.19342,0.0310528
0.193214,0.0310528
0.193007,0.0310528
0.1928,0.0310528
0.192594,0.0310528
0.192387,0.0310527
0.192181,0.0310527
0.191975,0.0310527
0.191768,0.0310527
0.191562,0.0310527
0.191356,0.0310526
0.191149,0.0310526
0.190943,0.0310526
0.190737,0.0310526
0.190531,0.0310526
0.190325,0.0310525
0.190119,0.0310525
0.189913,0.0310525
0.189707,0.0310525
0.189501,0.0310525
0.189295,0.0310524
0.189089,0.0310524
0.188883,0.0310524
0.188677,0.0310524
0.188471,0.0310524
0.188266,0.0310523
0.18806,0.0310523
0.187854,0.0310523
0.187649,0.0310523
0.187443,0.0310523
0.187238,0.0310522
0.187032,0.0310522
0.186827,0.0310522
0.186621,0.0310522
0.186416,0.0310521
0.186211,0.0310521
0.186005,0.0310521
0.1858,0.0310521
0.185595,0.0310521
0.18539,0.031052
0.185185,0.031052
0.18498,0.031052
0.184774,0.031052
0.184569,0.0310519
0.184364,0.0310519
0.18416,0.0310519
0.183955,0.0310519
0.18375,0.0310518
0.183545,0.0310518
0.18334,0.0310518
0.183136,0.0310518
0.182931,0.0310518
0.182726,0.0310517
0.182522,0.0310517
0.182317,0.0310517
0.182113,0.0310517
0.181908,0.0310516
0.181704,0.0310516
0.181499,0.0310516
0.181295,0.0310516
0.181091,0.0310515
0.180886,0.0310515
0.180682,0.0310515
0.180478,0.0310515
0.180274,0.0310514
0.18007,0.0310514
0.179866,0.0310514
0.179662,0.0310514
0.179458,0.0310513
0.179254,0.0310513
0.17905,0.0310513
0.178847,0.0310513
0.178643,0.0310512
0.178439,0.0310512
0.178235,0.0310512
0.178032,0.0310511
0.177828,0.0310511
0.177625,0.0310511
0.177421,0.0310511
0.177218,0.031051
0.177014,0.0310511
0.176811,0.031051
0.176608,0.031051
0.176405,0.031051
0.176201,0.0310509
0.175998,0.0310509
0.175795,0.0310509
0.175592,0.0310508
0.175389,0.0310508
0.175186,0.0310508
0.174983,0.0310508
0.17478,0.0310507
0.174578,0.0310507
0.174375,0.0310507
0.174172,0.0310507
0.173969,0.0310506
0.173767,0.0310506
0.173564,0.0310506
0.173362,0.0310506
0.173159,0.0310505
0.172957,0.0310505
0.172755,0.0310505
0.172552,0.0310505
0.17235,0.0310504
0.172148,0.0310504
0.171946,0.0310504
0.171744,0.0310503
0.171542,0.0310503
0.17134,0.0310503
0.171138,0.0310503
0.170936,0.0310502
0.170734,0.0310502
0.170532,0.0310502
0.17033,0.0310502
0.170129,0.0310501
0.169927,0.0310501
0.169725,0.0310501
0.169524,0.0310501
0.169323,0.03105
0.169121,0.03105
0.16892,0.03105
0.168718,0.03105
0.168517,0.0310499
0.168316,0.0310499
0.168115,0.0310499
0.167914,0.0310499
0.167713,0.0310498
0.167512,0.0310498
0.167311,0.0310498
0.16711,0.0310497
0.166909,0.0310497
0.166708,0.0310497
0.166508,0.0310497
0.166307,0.0310496
0.166107,0.0310496
0.165906,0.0310496
0.165706,0.0310496
0.165505,0.0310495
0.165305,0.0310495
0.165104,0.0310495
0.164904,0.0310495
0.164704,0.0310494
0.164504,0.0310494
0.164304,0.0310494
0.164104,0.0310494
0.163904,0.0310493
0.163704,0.0310493
0.163504,0.0310493
0.163305,0.0310492
0.163105,0.0310492
0.162905,0.0310492
0.162706,0.0310492
0.162506,0.0310491
0.162307,0.0310491
0.162107,0.0310491
0.161908,0.0310491
0.161709,0.0310495
0.161509,0.031049
0.16131,0.031049
0.161111,0.0310489
0.160912,0.0310489
0.160713,0.0310489
0.160514,0.0310489
0.160315,0.0310488
0.160117,0.0310488
0.159918,0.0310474
0.159719,0.0310488
0.159521,0.0310487
0.159322,0.0310487
0.159124,0.0310487
0.158925,0.0310487
0.158727,0.0310486
0.158529,0.0310486
0.158331,0.0310486
0.158133,0.0310485
0.157935,0.0310485
0.157737,0.0310485
0.157539,0.0310485
0.157341,0.0310484
0.157143,0.0310484
0.156945,0.0310484
0.156748,0.0310484
0.15655,0.0310483
0.156353,0.0310483
0.156155,0.0310483
0.155958,0.0310483
0.15576,0.0310482
0.155563,0.0310482
0.155366,0.0310482
0.155169,0.0310481
0.154972,0.0310481
0.154775,0.0310481
0.154578,0.0310481
0.154381,0.031048
0.154184,0.031048
0.153988,0.031048
0.153791,0.031048
0.153595,0.0310479
0.153398,0.0310479
0.153202,0.0310479
0.153006,0.0310479
0.152809,0.0310478
0.152613,0.0310478
0.152417,0.0310478
0.152221,0.0310478
0.152025,0.0310477
0.151829,0.0310477
0.151633,0.0310477
0.151438,0.0310476
0.151242,0.0310476
0.151047,0.0310476
0.150851,0.0310476
0.150656,0.0310475
0.15046,0.0310475
0.150265,0.0310475
0.15007,0.0310475
0.149875,0.0310474
0.14968,0.0310474
0.149485,0.0310474
0.14929,0.0310474
0.149095,0.0310473
0.1489,0.0310473
0.148706,0.0310473
0.148511,0.0310472
0.148317,0.0310472
0.148122,0.0310472
0.147928,0.0310472
0.147734,0.0310471
0.14754,0.0310471
0.147346,0.0310471
0.147152,0.0310471
0.146958,0.031047
0.146764,0.031047
0.14657,0.031047
0.146377,0.031047
0.146183,0.0310469
0.14599,0.0310469
0.145796,0.0310469
0.145603,0.0310469
0.14541,0.0310468
0.145217,0.0310468
0.145023,0.0310466
0.14483,0.0310467
0.144638,0.0310467
0.144445,0.0310467
0.144252,0.0310467
0.144059,0.0310466
0.143867,0.0310466
0.143675,0.0310466
0.143482,0.0310465
0.14329,0.0310464
0.143098,0.0310465
0.142906,0.0310465
0.142714,0.0310465
0.142522,0.0310464
0.14233,0.0310464
0.142138,0.0310464
0.141947,0.0310463
0.141755,0.0310463
0.141564,0.0310463
0.141372,0.0310463
0.141181,0.0310462
0.14099,0.0310462
0.140799,0.0310462
0.140608,0.0310462
0.140417,0.0310461
0.140226,0.0310461
0.140035,0.0310461
0.139845,0.0310461
0.139654,0.031046
0.139464,0.031046
0.139274,0.031046
0.139083,0.0310459
0.138893,0.0310459
0.138703,0.0310459
0.138513,0.0310459
0.138323,0.0310458
0.138134,0.0310458
0.137944,0.0310458
0.137755,0.0310458
0.137565,0.0310457
0.137376,0.0310457
0.137187,0.0310457
0.136997,0.0310457
0.136808,0.0310456
0.13662,0.0310456
0.136431,0.0310456
0.136242,0.0310456
0.136053,0.0310455
0.135865,0.0310455
0.135677,0.0310455
0.135488,0.0310455
0.1353,0.0310454
0.135112,0.0310454
0.134924,0.0310454
0.134736,0.0310453
0.134548,0.0310453
0.134361,0.0310453
0.134173,0.0310453
0.133986,0.0310452
0.133799,0.0310452
0.133611,0.0310452
0.133424,0.0310452
0.133237,0.0310451
0.13305,0.0310451
0.132864,0.0310451
0.132677,0.0310451
0.13249,0.031045
0.132304,0.031045
0.132118,0.031045
0.131931,0.031045
0.131745,0.0310449
0.131559,0.0310449
0.131374,0.0310449
0.131188,0.0310449
0.131002,0.0310448
0.130817,0.0310448
0.130631,0.0310448
0.130446,0.0310447
0.130261,0.0310447
0.130076,0.0310447
0.129891,0.0310447
0.129706,0.0310446
0.129521,0.0310446
0.129337,0.0310446
0.129153,0.0310446
0.128968,0.0310445
0.128784,0.0310445
0.1286,0.0310445
0.128416,0.0310444
0.128232,0.0310444
0.128049,0.0310444
0.127865,0.0310444
0.127682,0.0310443
0.127498,0.0310443
0.127315,0.0310442
0.127132,0.0310443
0.126949,0.0310443
0.126766,0.0310442
0.126584,0.0310442
0.126401,0.0310442
0.126219,0.0310441
0.126036,0.0310441
0.125854,0.0310441
0.125672,0.0310441
0.12549,0.031044
0.125309,0.031044
0.125127,0.031044
0.124945,0.031044
0.124764,0.0310439
0.124583,0.0310439
0.124402,0.0310439
0.124221,0.0310439
0.12404,0.0310438
0.123859,0.0310438
0.123679,0.0310438
0.123499,0.0310437
0.123318,0.0310437
0.123138,0.0310437
0.122958,0.0310437
0.122778,0.0310436
0.122599,0.0310436
0.122419,0.0310436
0.12224,0.0310436
0.122061,0.0310435
0.121881,0.0310435
0.121702,0.0310435
0.121524,0.0310435
0.121345,0.0310434
0.121166,0.0310434
0.120988,0.0310434
0.12081,0.0310434
0.120632,0.0310433
0.120454,0.0310433
0.120276,0.0310433
0.120098,0.0310433
0.119921,0.0310432
0.119744,0.0310432
0.119567,0.0310432
0.11939,0.0310432
0.119213,0.0310431
0.119036,0.0310431
0.118859,0.0310431
0.118683,0.0310431
0.118507,0.031043
0.118331,0.031043
0.118155,0.031043
0.117979,0.031043
0.117804,0.0310429
0.117628,0.0310429
0.117453,0.0310429
0.117278,0.0310428
0.117103,0.0310428
0.116928,0.0310428
0.116753,0.0310428
0.116579,0.0310427
0.116405,0.0310427
0.116231,0.0310427
0.116057,0.0310427
0.115883,0.0310426
0.115709,0.0310426
0.115536,0.0310426
0.115362,0.0310426
0.115189,0.0310425
0.115016,0.0310425
0.114844,0.0310425
0.114671,0.0310425
0.114499,0.0310424
0.114326,0.0310424
0.114154,0.0310424
0.113983,0.0310424
0.113811,0.0310423
0.113639,0.0310423
0.113468,0.0310423
0.113297,0.0310422
0.113126,0.0310422
0.112955,0.0310422
0.112784,0.0310422
0.112614,0.0310421
0.112444,0.0310421
0.112274,0.0310421
0.112104,0.0310421
0.111934,0.0310421
0.111765,0.031042
0.111595,0.031042
0.111426,0.031042
0.111257,0.0310419
0.1111,0.0310408
0.110957,0.0310392
0.110825,0.0310376
0.1107,0.0310363
0.110581,0.0310353
0.110468,0.0310345
0.11036,0.0310339
0.110256,0.0310335
0.110156,0.0310331
0.110061,0.0310328
0.109971,0.0310325
0.109884,0.0310323
0.109802,0.0310321
0.109724,0.0310318
0.109649,0.0310316
0.10958,0.0310314
0.109514,0.0310312
0.109452,0.031031
0.109394,0.0310309
0.109341,0.0310307
0.109291,0.0310305
0.109246,0.0310303
0.109204,0.0310301
0.109167,0.0310299
0.109133,0.0310297
0.109104,0.0310295
0.109078,0.0310293
0.109057,0.0310291
0.109039,0.0310289
0.109026,0.0310287
0.109016,0.0310285
0.10901,0.0310283
0.109009,0.0310281
0.109011,0.0310279
0.109017,0.0310277
0.109027,0.0310275
0.109041,0.0310273
0.109058,0.0310271
0.10908,0.0310269
0.109106,0.0310266
0.109135,0.0310264
0.109168,0.0310262
0.109205,0.031026
0.109235,0.0310677
0.109235,0.031069
0.109235,0.031069
0.109235,0.031069
0.109235,0.031069
0.109235,0.031069
0.109235,0.031069
0.109233,0.0310805
0.109226,0.0311231
0.109223,0.0311962
0.109223,0.0312853
0.109224,0.0313794
0.109225,0.0314759
0.109226,0.0315714
0.109227,0.0316669
0.10923,0.031764
0.109234,0.0318615
0.109239,0.031959
0.109245,0.0320566
0.109252,0.0321545
0.109259,0.0322525
0.109268,0.0323507
0.109277,0.0324489
0.109288,0.0325473
0.109299,0.0326456
0.109311,0.032744
0.109324,0.0328424
0.109333,0.0329703
0.109342,0.0330874
0.109364,0.0331611
0.109389,0.0332284
0.109418,0.033293
0.109448,0.0333553
0.109481,0.0334112
0.109515,0.0334615
0.10955,0.033512
0.109588,0.033555
0.10963,0.0335927
0.109674,0.0336266
0.10972,0.033656
0.109769,0.0336799
0.109821,0.0336972
0.109876,0.0337068
0.109935,0.0337128
0.110016,0.033738
0.110131,0.0337414
0.110278,0.0337149
0.110453,0.0336688
0.110639,0.0335901
0.110832,0.0334715
0.111028,0.0333275
0.111231,0.033168
0.111437,0.0329932
0.111643,0.0328054
0.111844,0.0326423
0.112022,0.0325847
0.112177,0.0326315
0.112305,0.0327787
0.112405,0.0330201
0.112477,0.0333477
0.112523,0.0337507
0.112545,0.0341994
0.112547,0.0346696
0.112532,0.0351505
0.112506,0.0356058
0.112477,0.0360329
0.112452,0.0364283
0.112434,0.0367807
0.112426,0.0370792
0.11243,0.0373136
0.112446,0.0374867
0.112472,0.0376064
0.112507,0.0376866
0.112546,0.0377431
0.112588,0.0377884
0.112629,0.0378387
0.112666,0.0379074
0.112695,0.0380236
0.11271,0.038206
0.112708,0.0384709
0.112689,0.0388275
0.112652,0.0392704
0.1126,0.0397851
0.112537,0.0403497
0.112468,0.0409412
0.112398,0.0415383
0.112329,0.0421244
0.112265,0.0426891
0.112205,0.0432278
0.11215,0.0437414
0.112099,0.0442352
0.112051,0.0447167
0.112004,0.0451944
0.111956,0.0456763
0.111906,0.0461691
0.111852,0.0466777
0.111796,0.047206
0.111748,0.0477017
0.111724,0.0480569
0.111729,0.0482645
0.111761,0.0483384
0.111814,0.0483077
0.111882,0.048207
0.111957,0.0480726
0.112033,0.0479365
0.112105,0.0478216
0.112167,0.0477291
0.1122,0.0478176
0.112176,0.048202
0.112096,0.0488782
0.111969,0.049783
0.111824,0.0507796
0.111675,0.0517891
0.11153,0.0527789
0.11139,0.0537388
0.111256,0.054668
0.111128,0.0555701
0.111005,0.0564493
0.110885,0.0573103
0.110769,0.0581566
0.110656,0.0589915
0.110545,0.0598175
0.110436,0.0606365
0.110329,0.0614499
0.110223,0.0622585
0.110118,0.0630628
0.110016,0.0638632
0.109914,0.0646598
0.109814,0.0654524
0.109715,0.0662398
0.109618,0.0670222
0.109523,0.0677993
0.10943,0.0685349
